Transaction_ID,Vendor_Name,Award_Amount,Award_Agency,Award_Date,Award_Type,Performance_Country,Performance_State,Log_Award_Amount,Award_Agency_Code,Award_Type_Code,Performance_Country_Code,Performance_State_Code
TRX07683,"Deleon, Pace and Murray",3746099.18,Department of Education,2023-12-25,Cost-Reimbursement Contract,MEX,TX,15.136225904821318,2,0,1,8
TRX07684,Lee-Rowe,274500.55,Department of Transportation,2021-04-23,Cost-Reimbursement Contract,CAN,GA,12.522712186546016,5,0,0,2
TRX07685,"Kim, Murphy and Haynes",219480.9,Department of Health and Human Services,2021-12-07,Fixed-Price Contract,CAN,VA,12.299025047960665,4,1,0,9
TRX07686,Beard LLC,702211.91,Department of Energy,2022-04-22,Indefinite Delivery Contract,USA,VA,13.461991927622943,3,2,2,9
TRX07687,"Mcdonald, Ellis and Peters",445248.6,Department of Energy,2021-10-01,Indefinite Delivery Contract,USA,GA,13.006390302779803,3,2,2,2
TRX07688,Sullivan LLC,3338684.63,Department of Agriculture,2023-11-30,Cost-Reimbursement Contract,USA,MI,15.021087763549916,0,0,2,3
TRX07689,Miller Inc,458268.2,Department of Health and Human Services,2023-10-09,Time-and-Materials Contract,MEX,FL,13.035212063351238,4,3,1,1
TRX07690,Rosario-Stephens,3899363.1,Department of Transportation,2023-04-11,Time-and-Materials Contract,CAN,CA,15.176324046523519,5,3,0,0
TRX07691,Leonard LLC,2590581.44,Department of Transportation,2022-06-21,Time-and-Materials Contract,CAN,CA,14.767393288702815,5,3,0,0
TRX07692,Powell Ltd,1764677.31,Department of Defense,2022-02-03,Indefinite Delivery Contract,CAN,MI,14.383478971114819,1,2,0,3
TRX07693,Martin Inc,2710519.92,NASA,2023-01-05,Time-and-Materials Contract,MEX,OH,14.812651395785931,6,3,1,6
TRX07694,Day-Dixon,638384.04,Department of Energy,2021-09-03,Indefinite Delivery Contract,MEX,FL,13.366696891259206,3,2,1,1
TRX07695,Shah LLC,527290.14,Department of Energy,2021-11-13,Time-and-Materials Contract,MEX,TX,13.175508122798218,3,3,1,8
TRX07696,"Estrada, Carr and Mack",280832.19,Department of Transportation,2023-04-24,Cost-Reimbursement Contract,CAN,OH,12.545516142154657,5,0,0,6
TRX07697,Williams Group,4486618.48,Department of Transportation,2022-02-13,Fixed-Price Contract,CAN,GA,15.316610076369773,5,1,0,2
TRX07698,"Contreras, Reid and Munoz",590997.9,Department of Education,2021-06-12,Indefinite Delivery Contract,MEX,TX,13.289569435134387,2,2,1,8
TRX07699,"Stephens, Mcdonald and Wells",3604235.17,Department of Education,2023-08-30,Time-and-Materials Contract,USA,VA,15.097620425530074,2,3,2,9
TRX07700,Porter-Roach,111996.72,NASA,2023-02-15,Time-and-Materials Contract,CAN,PA,11.626233792927165,6,3,0,7
TRX07701,Collins-Schultz,4738955.47,NASA,2021-12-10,Fixed-Price Contract,CAN,TX,15.371327515425369,6,1,0,8
TRX07702,Baker Ltd,3096038.38,NASA,2024-03-13,Fixed-Price Contract,USA,MI,14.945634233249104,6,1,2,3
TRX07703,"Brown, Patel and Mccall",1172633.42,Department of Energy,2021-07-03,Indefinite Delivery Contract,MEX,MI,13.9747634166547,3,2,1,3
TRX07704,Martinez PLC,3390108.93,Department of Energy,2021-12-15,Cost-Reimbursement Contract,USA,GA,15.03637290655948,3,0,2,2
TRX07705,Woods Inc,4905114.79,Department of Education,2022-03-10,Cost-Reimbursement Contract,MEX,OH,15.405789257226926,2,0,1,6
TRX07706,Black Inc,1416510.99,Department of Transportation,2023-10-30,Indefinite Delivery Contract,CAN,PA,14.163708062742122,5,2,0,7
TRX07707,Zimmerman Ltd,4179682.34,Department of Defense,2021-01-22,Cost-Reimbursement Contract,USA,NC,15.24574604565045,1,0,2,4
TRX07708,"Murray, Fields and Olson",4730171.51,Department of Agriculture,2021-07-11,Time-and-Materials Contract,CAN,NC,15.369472231261822,0,3,0,4
TRX07709,Cherry-Pope,3377788.13,Department of Agriculture,2021-03-27,Indefinite Delivery Contract,CAN,NY,15.032731949889847,0,2,0,5
TRX07710,Jones Group,1450569.38,Department of Defense,2021-11-13,Indefinite Delivery Contract,USA,PA,14.187467402566067,1,2,2,7
TRX07711,"Smith, Rogers and Ball",1343960.31,Department of Health and Human Services,2021-08-14,Indefinite Delivery Contract,MEX,CA,14.111132012448492,4,2,1,0
TRX07712,"Roberts, Gonzales and Wood",4669146.73,Department of Agriculture,2022-03-09,Cost-Reimbursement Contract,USA,CA,15.356487114060789,0,0,2,0
TRX07713,Lloyd Group,3209802.42,Department of Health and Human Services,2021-01-17,Time-and-Materials Contract,CAN,NY,14.981720253355572,4,3,0,5
TRX07714,Huynh Group,4487494.44,Department of Health and Human Services,2023-10-10,Cost-Reimbursement Contract,USA,CA,15.316805295622167,4,0,2,0
TRX07715,"Martin, Castro and Suarez",2083978.15,Department of Health and Human Services,2021-08-10,Cost-Reimbursement Contract,MEX,MI,14.549789677006881,4,0,1,3
TRX07716,Watson Group,4183419.14,Department of Education,2023-02-18,Time-and-Materials Contract,MEX,PA,15.246639685256277,2,3,1,7
TRX07717,"Wade, Butler and Patterson",720224.64,Department of Agriculture,2023-01-14,Indefinite Delivery Contract,MEX,CA,13.487319830785086,0,2,1,0
TRX07718,Henry LLC,4464118.89,Department of Education,2022-12-19,Indefinite Delivery Contract,USA,GA,15.311582639761491,2,2,2,2
TRX07719,Saunders-Hall,4383908.7,Department of Agriculture,2021-12-05,Fixed-Price Contract,MEX,NY,15.293451509770117,0,1,1,5
TRX07720,"Fletcher, Allen and Wright",2199747.17,Department of Energy,2021-06-08,Time-and-Materials Contract,USA,PA,14.603853443594744,3,3,2,7
TRX07721,"Salazar, Sandoval and Lewis",371539.36,NASA,2023-08-04,Fixed-Price Contract,MEX,TX,12.825412777885013,6,1,1,8
TRX07722,"Nichols, Nixon and Camacho",2263065.05,Department of Transportation,2021-06-27,Fixed-Price Contract,MEX,OH,14.632231111109762,5,1,1,6
TRX07723,"Mcdaniel, Avila and Bailey",2645479.09,Department of Health and Human Services,2024-03-06,Time-and-Materials Contract,CAN,FL,14.788363115310476,4,3,0,1
TRX07724,Graham LLC,325692.45,Department of Defense,2022-05-19,Fixed-Price Contract,MEX,VA,12.693711880530941,1,1,1,9
TRX07725,"Stevens, Rodriguez and Simmons",2302432.29,Department of Agriculture,2024-02-19,Indefinite Delivery Contract,CAN,OH,14.649477073836286,0,2,0,6
TRX07726,"Clarke, Hart and Robinson",60125.35,Department of Health and Human Services,2022-07-02,Indefinite Delivery Contract,MEX,GA,11.004203460378445,4,2,1,2
TRX07727,"Smith, Lozano and Boyd",2793812.17,Department of Energy,2021-02-22,Indefinite Delivery Contract,USA,GA,14.842917948274069,3,2,2,2
TRX07728,"Hoffman, Torres and Little",3042465.91,Department of Education,2022-12-20,Indefinite Delivery Contract,MEX,OH,14.928179227860271,2,2,1,6
TRX07729,Robinson-Graham,3858451.06,Department of Education,2022-02-06,Indefinite Delivery Contract,USA,MI,15.16577664028531,2,2,2,3
TRX07730,Weber-Robertson,1144573.78,Department of Defense,2021-05-02,Indefinite Delivery Contract,CAN,OH,13.950543754816083,1,2,0,6
TRX07731,Phillips PLC,3602833.25,Department of Defense,2023-11-17,Cost-Reimbursement Contract,USA,NY,15.097231385341487,1,0,2,5
TRX07732,Kelly-Robinson,3395580.71,Department of Agriculture,2021-12-01,Cost-Reimbursement Contract,CAN,PA,15.037985647449066,0,0,0,7
TRX07733,"Taylor, Cline and Taylor",4310165.82,Department of Health and Human Services,2021-09-13,Time-and-Materials Contract,MEX,VA,15.276487166667325,4,3,1,9
TRX07734,Wagner-Ramirez,2792782.98,Department of Defense,2021-07-07,Indefinite Delivery Contract,USA,VA,14.842549498577766,1,2,2,9
TRX07735,Brown-Charles,4426078.29,Department of Education,2022-06-10,Time-and-Materials Contract,MEX,GA,15.30302471402824,2,3,1,2
TRX07736,Johnson Inc,4806390.03,Department of Defense,2024-02-18,Fixed-Price Contract,CAN,NC,15.385457054848505,1,1,0,4
TRX07737,Boyle Ltd,266244.83,Department of Transportation,2023-11-25,Cost-Reimbursement Contract,MEX,VA,12.492175333911291,5,0,1,9
TRX07738,Wright-Norris,1629682.89,Department of Defense,2023-08-04,Indefinite Delivery Contract,USA,FL,14.303896621460266,1,2,2,1
TRX07739,Benton and Sons,2187988.85,Department of Transportation,2023-07-02,Fixed-Price Contract,USA,OH,14.598493803573579,5,1,2,6
TRX07740,Rojas Ltd,1838584.3,Department of Education,2023-03-14,Indefinite Delivery Contract,USA,TX,14.42450697516608,2,2,2,8
TRX07741,Good-Salazar,1263615.87,Department of Agriculture,2021-08-13,Time-and-Materials Contract,USA,VA,14.049488698564852,0,3,2,9
TRX07742,Price-Flynn,2909098.84,Department of Defense,2022-02-24,Fixed-Price Contract,USA,FL,14.883354257960917,1,1,2,1
TRX07743,Vasquez-Smith,2979274.95,Department of Education,2022-03-24,Indefinite Delivery Contract,USA,NC,14.907190859160986,2,2,2,4
TRX07744,Turner Ltd,3341807.36,NASA,2022-03-19,Indefinite Delivery Contract,USA,FL,15.02202264358487,6,2,2,1
TRX07745,Byrd LLC,1300505.95,NASA,2021-10-04,Indefinite Delivery Contract,MEX,TX,14.078264707954988,6,2,1,8
TRX07746,"Knapp, Robinson and Joyce",2538410.68,Department of Energy,2023-09-24,Time-and-Materials Contract,CAN,NC,14.747049120564204,3,3,0,4
TRX07747,Sparks LLC,2598668.21,Department of Health and Human Services,2023-11-10,Time-and-Materials Contract,MEX,VA,14.77051002964803,4,3,1,9
TRX07748,Jackson Ltd,804172.48,Department of Health and Human Services,2024-01-30,Time-and-Materials Contract,MEX,NC,13.597570296030137,4,3,1,4
TRX07749,Bailey Group,490620.69,Department of Transportation,2023-08-17,Time-and-Materials Contract,USA,GA,13.103428620999237,5,3,2,2
TRX07750,Pearson Inc,2941432.55,NASA,2023-09-05,Time-and-Materials Contract,USA,GA,14.894407622516434,6,3,2,2
TRX07751,"Berg, Nelson and Bullock",3246052.75,Department of Education,2021-03-06,Time-and-Materials Contract,CAN,FL,14.992950585761228,2,3,0,1
TRX07752,Myers-Wright,1729331.86,Department of Energy,2022-09-10,Fixed-Price Contract,MEX,OH,14.363246262041766,3,1,1,6
TRX07753,Hansen and Sons,3931810.66,Department of Education,2023-12-23,Indefinite Delivery Contract,CAN,MI,15.184610859814093,2,2,0,3
TRX07754,Evans and Sons,2420921.96,Department of Energy,2021-01-19,Fixed-Price Contract,USA,CA,14.69965941385254,3,1,2,0
TRX07755,Wells Group,1901424.56,Department of Education,2022-04-26,Indefinite Delivery Contract,MEX,NY,14.458114457543127,2,2,1,5
TRX07756,Dyer-Thomas,40138.78,Department of Education,2022-12-04,Indefinite Delivery Contract,MEX,MI,10.60012314151817,2,2,1,3
TRX07757,"Baker, Bright and Rodriguez",3253887.68,Department of Defense,2022-07-18,Time-and-Materials Contract,MEX,TX,14.995361355973111,1,3,1,8
TRX07758,Wright PLC,1588952.15,Department of Education,2023-10-12,Cost-Reimbursement Contract,CAN,PA,14.278585961132022,2,0,0,7
TRX07759,"Martin, Brown and Flynn",4074135.64,Department of Energy,2021-11-15,Fixed-Price Contract,USA,CA,15.220169414725351,3,1,2,0
TRX07760,Holland LLC,227502.98,Department of Agriculture,2021-05-08,Fixed-Price Contract,USA,MI,12.334923011725609,0,1,2,3
TRX07761,James Inc,1076542.69,Department of Transportation,2023-06-14,Indefinite Delivery Contract,MEX,NY,13.889266180192909,5,2,1,5
TRX07762,Bowers-Sanders,823648.31,Department of Defense,2021-07-31,Fixed-Price Contract,USA,NC,13.621500123640303,1,1,2,4
TRX07763,Martinez and Sons,1675759.87,Department of Health and Human Services,2023-12-17,Cost-Reimbursement Contract,MEX,PA,14.331777870846935,4,0,1,7
TRX07764,Murray-Coleman,4024596.79,Department of Health and Human Services,2022-09-06,Indefinite Delivery Contract,MEX,MI,15.20793553589136,4,2,1,3
TRX07765,Mann-Jones,3349762.99,Department of Energy,2023-08-06,Time-and-Materials Contract,CAN,MI,15.02440045057321,3,3,0,3
TRX07766,Lee-Roy,2244522.27,Department of Health and Human Services,2023-09-13,Time-and-Materials Contract,USA,NC,14.624003704715541,4,3,2,4
TRX07767,Williams PLC,2334161.94,Department of Defense,2022-09-08,Cost-Reimbursement Contract,USA,OH,14.663163900874364,1,0,2,6
TRX07768,Taylor-Smith,1125975.78,Department of Health and Human Services,2022-12-02,Fixed-Price Contract,USA,MI,13.934161465799516,4,1,2,3
TRX07769,"Castillo, Ellis and Perez",954593.36,Department of Transportation,2022-10-29,Indefinite Delivery Contract,USA,GA,13.769041775302664,5,2,2,2
TRX07770,Morgan LLC,3499934.08,NASA,2022-11-07,Time-and-Materials Contract,CAN,CA,15.068254977716187,6,3,0,0
TRX07771,Jones LLC,59526.61,Department of Agriculture,2021-10-22,Cost-Reimbursement Contract,CAN,GA,10.994195517516864,0,0,0,2
TRX07772,"Marquez, Franco and Daugherty",1742959.6,Department of Agriculture,2022-08-26,Fixed-Price Contract,USA,OH,14.371095719542135,0,1,2,6
TRX07773,"Carter, Escobar and Gonzalez",1411589.04,Department of Education,2021-08-04,Indefinite Delivery Contract,CAN,NY,14.160227314935181,2,2,0,5
TRX07774,Mcdowell Inc,4418981.05,NASA,2022-04-20,Fixed-Price Contract,CAN,OH,15.30141992209965,6,1,0,6
TRX07775,Torres-Martinez,1179843.3,NASA,2023-11-28,Cost-Reimbursement Contract,USA,GA,13.98089303858325,6,0,2,2
TRX07776,Durham Inc,2325827.34,Department of Energy,2024-01-30,Time-and-Materials Contract,MEX,OH,14.659586808821448,3,3,1,6
TRX07777,Patel and Sons,4775290.12,NASA,2022-05-16,Time-and-Materials Contract,MEX,FL,15.37896549757779,6,3,1,1
TRX07778,Leon-Sharp,2924802.19,Department of Transportation,2022-07-23,Indefinite Delivery Contract,USA,NC,14.88873775091424,5,2,2,4
TRX07779,Scott PLC,161912.47,NASA,2022-05-26,Indefinite Delivery Contract,MEX,CA,11.994817335710707,6,2,1,0
TRX07780,Jenkins LLC,4259293.51,NASA,2022-06-28,Fixed-Price Contract,MEX,PA,15.264614096549817,6,1,1,7
TRX07781,Tran Group,2875300.58,Department of Transportation,2021-01-08,Fixed-Price Contract,CAN,VA,14.871668124103545,5,1,0,9
TRX07782,Yang Inc,1807413.73,Department of Health and Human Services,2022-03-07,Time-and-Materials Contract,MEX,OH,14.407408056245266,4,3,1,6
TRX07783,"Gonzalez, Hill and Potter",499199.25,Department of Agriculture,2023-01-21,Fixed-Price Contract,CAN,CA,13.120762596838512,0,1,0,0
TRX07784,Smith-Anthony,4438870.39,NASA,2021-03-03,Fixed-Price Contract,MEX,NY,15.305910710654846,6,1,1,5
TRX07785,Paul and Sons,4410983.03,Department of Energy,2021-10-01,Cost-Reimbursement Contract,CAN,TX,15.299608358586303,3,0,0,8
TRX07786,"Gomez, Murphy and Chan",618375.72,NASA,2022-05-11,Time-and-Materials Contract,CAN,MI,13.334853130009868,6,3,0,3
TRX07787,"Martin, Torres and Conway",1991944.48,Department of Education,2023-06-05,Fixed-Price Contract,CAN,PA,14.504622347274218,2,1,0,7
TRX07788,Ramos PLC,916438.57,Department of Agriculture,2023-07-11,Cost-Reimbursement Contract,USA,TX,13.72825140846339,0,0,2,8
TRX07789,Marshall Group,3676178.82,NASA,2022-10-13,Time-and-Materials Contract,USA,NC,15.117384678562717,6,3,2,4
TRX07790,Davis-Garcia,3703157.15,Department of Agriculture,2022-12-27,Indefinite Delivery Contract,CAN,VA,15.1246965675984,0,2,0,9
TRX07791,"Cooper, Buchanan and Scott",3979550.34,NASA,2022-01-17,Indefinite Delivery Contract,MEX,TX,15.196679642263053,6,2,1,8
TRX07792,Henry-Ramos,2644038.82,Department of Transportation,2021-06-20,Fixed-Price Contract,CAN,NC,14.787818540354678,5,1,0,4
TRX07793,Stevenson and Sons,3724102.53,NASA,2021-02-05,Time-and-Materials Contract,USA,OH,15.130336717744541,6,3,2,6
TRX07794,Wright Ltd,3101713.22,Department of Agriculture,2023-06-22,Time-and-Materials Contract,MEX,NY,14.947465490815034,0,3,1,5
TRX07795,Garcia-Anderson,3712059.83,NASA,2022-10-31,Fixed-Price Contract,MEX,MI,15.127097760146198,6,1,1,3
TRX07796,West-Cummings,3043150.9,NASA,2023-01-05,Cost-Reimbursement Contract,CAN,OH,14.928404345477487,6,0,0,6
TRX07797,Blair-Durham,2950475.93,Department of Defense,2022-12-02,Fixed-Price Contract,USA,OH,14.897477386435066,1,1,2,6
TRX07798,Fowler-Farmer,1754794.13,Department of Energy,2021-11-23,Fixed-Price Contract,USA,MI,14.377862673025303,3,1,2,3
TRX07799,Boyd-Delgado,2722276.14,Department of Agriculture,2023-01-30,Indefinite Delivery Contract,CAN,MI,14.816979271852798,0,2,0,3
TRX07800,"Miranda, Oconnor and Adams",2383702.09,Department of Education,2023-07-08,Indefinite Delivery Contract,USA,NY,14.684165756626046,2,2,2,5
TRX07801,Sutton-Shaffer,2964849.32,Department of Transportation,2021-02-02,Fixed-Price Contract,USA,MI,14.902337106846266,5,1,2,3
TRX07802,"Cross, Martinez and Torres",1990309.11,Department of Education,2022-05-03,Cost-Reimbursement Contract,MEX,VA,14.503801018730647,2,0,1,9
TRX07803,Hubbard-Rivera,2186926.96,Department of Defense,2023-07-24,Indefinite Delivery Contract,CAN,VA,14.598008359015774,1,2,0,9
TRX07804,"Daniel, Crosby and Keller",2976729.55,Department of Defense,2023-09-22,Indefinite Delivery Contract,MEX,VA,14.906336125320461,1,2,1,9
TRX07805,"Lewis, Jackson and Spears",3372589.08,Department of Defense,2023-07-31,Cost-Reimbursement Contract,CAN,CA,15.031191576863009,1,0,0,0
TRX07806,Oneill Ltd,722146.64,Department of Defense,2021-11-24,Time-and-Materials Contract,CAN,TX,13.489984884504864,1,3,0,8
TRX07807,Lee PLC,4624559.44,Department of Education,2021-06-01,Indefinite Delivery Contract,CAN,NY,15.346891884412075,2,2,0,5
TRX07808,Price-Bishop,3670072.63,Department of Health and Human Services,2022-09-29,Time-and-Materials Contract,CAN,NC,15.1157222824998,4,3,0,4
TRX07809,Gonzalez LLC,4075565.5,Department of Transportation,2021-01-23,Time-and-Materials Contract,CAN,CA,15.220520313399845,5,3,0,0
TRX07810,Bates PLC,430018.57,Department of Energy,2021-11-27,Indefinite Delivery Contract,CAN,TX,12.971585998262029,3,2,0,8
TRX07811,Oconnor-Spencer,3366754.06,NASA,2022-11-07,Time-and-Materials Contract,USA,OH,15.029459948244254,6,3,2,6
TRX07812,"Cox, Morton and Cooper",2961143.36,Department of Education,2023-01-20,Time-and-Materials Contract,MEX,VA,14.901086359694693,2,3,1,9
TRX07813,Allen-Mora,1288587.36,Department of Transportation,2024-03-26,Cost-Reimbursement Contract,USA,PA,14.069057882586748,5,0,2,7
TRX07814,Cook LLC,4012516.97,Department of Agriculture,2024-01-02,Cost-Reimbursement Contract,CAN,CA,15.204929524915054,0,0,0,0
TRX07815,Rivera-Martinez,3281888.69,Department of Defense,2021-10-03,Cost-Reimbursement Contract,CAN,FL,15.003929939464033,1,0,0,1
TRX07816,Huang Ltd,2752148.19,NASA,2021-06-16,Time-and-Materials Contract,MEX,NY,14.82789268804854,6,3,1,5
TRX07817,Dixon-House,4221514.77,Department of Health and Human Services,2023-11-28,Cost-Reimbursement Contract,USA,NY,15.255704808723705,4,0,2,5
TRX07818,"Lopez, Smith and Holder",2446119.97,Department of Defense,2021-09-19,Fixed-Price Contract,CAN,OH,14.710014050261444,1,1,0,6
TRX07819,Burch Inc,3283260.3,Department of Health and Human Services,2021-12-12,Indefinite Delivery Contract,MEX,GA,15.004347785153202,4,2,1,2
TRX07820,"Wiggins, Perez and Jordan",3317339.22,Department of Agriculture,2024-03-30,Fixed-Price Contract,CAN,NC,15.014673881255463,0,1,0,4
TRX07821,Ball LLC,313740.76,NASA,2023-08-06,Cost-Reimbursement Contract,USA,NC,12.656325506135046,6,0,2,4
TRX07822,Harris-Moran,3889139.4,Department of Agriculture,2023-12-24,Time-and-Materials Contract,CAN,MI,15.173698714311891,0,3,0,3
TRX07823,Webb-Newman,4773182.67,Department of Health and Human Services,2023-09-13,Fixed-Price Contract,CAN,NY,15.378524076286837,4,1,0,5
TRX07824,Davis-Stanley,1425792.23,Department of Agriculture,2023-08-10,Indefinite Delivery Contract,USA,CA,14.170238869442862,0,2,2,0
TRX07825,Williams Ltd,670049.13,Department of Health and Human Services,2023-01-12,Indefinite Delivery Contract,USA,MI,13.415107809463727,4,2,2,3
TRX07826,Richards Ltd,1166892.54,Department of Defense,2023-04-29,Time-and-Materials Contract,USA,MI,13.969855681743224,1,3,2,3
TRX07827,"Chan, Fletcher and Molina",3896728.73,Department of Agriculture,2021-12-29,Indefinite Delivery Contract,USA,VA,15.175648228567061,0,2,2,9
TRX07828,Conley LLC,2957887.38,Department of Agriculture,2021-12-10,Time-and-Materials Contract,CAN,GA,14.899986186584849,0,3,0,2
